"Transaction Hash","Blockno","UnixTimestamp","DateTime (UTC)","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $2387.44770305868/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method"
"0x0eb587a269f886d2c886a71eae966bbb54279e7bc5e8994227585d4c2fabe5d5","20664825","1725303515","2024-09-02 18:58:35","0xad4220a050ae71bedf8b1f89ec915465eefbd9bd","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.000901046309199018","2.1512009412467","2538.22","","","Stake Tokens"
"0x64dc13775d717dab78f042a2e60d8ffd92ad777043a482128fecb47971c587ee","20664847","1725303779","2024-09-02 19:02:59","0xfc35440e8bc698cac84e5826d03c492fcb820b1a","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.001139559827362788","2.72063949233523","2538.22","","","Stake Tokens"
"0x7905325be56c7ba67b6bd7bcc191b055287c64708dc27d6f6f1d70b1e47c2279","20664871","1725304067","2024-09-02 19:07:47","0xfc35440e8bc698cac84e5826d03c492fcb820b1a","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.000940946379992514","2.24646027361451","2538.22","","","Stake Tokens"
"0x963a593d4a035769e23e41a4cfdb22d6fe7e83d99352840b120ee07ae566b156","20664883","1725304211","2024-09-02 19:10:11","0xfc35440e8bc698cac84e5826d03c492fcb820b1a","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.000813053949419628","1.94112378400468","2538.22","","","Stake Tokens"
"0x1869ec30a835053dc368fa40a9106275f804e1a0ab6b1669652680b36bc7e57e","20664884","1725304223","2024-09-02 19:10:23","0x0dfd778585a9a3b18fb45d4c79f16a240faf083d","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.00095700452172984","2.28479824722068","2538.22","","","Stake Tokens"
"0x3bc8af2a594993c1c18b00d4427199f78e5a4ac93871afb4dba3008f35acd484","20664963","1725305171","2024-09-02 19:26:11","0xcec2b3e4b4a393a1a6c84bcc59db2f2ee7aa5671","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.000619171339065426","1.47823919125152","2538.22","","","Stake Tokens"
"0xad69deb7be2df6502bc742238bb3607c0653625ebbd03db0c386a25301d7604f","20664978","1725305351","2024-09-02 19:29:11","0xdf062e9229e95155f6c03f00f42d404b0501cbfe","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.000532748075160798","1.27190816835158","2538.22","","","Stake Tokens"
"0x3efc6ed3954b66ae53c0d9d0dd6f78b4a00564e79d4db0cb356adba122bccb14","20665019","1725305843","2024-09-02 19:37:23","0xd16eea441d747bb9231e94621aa5bba243a85966","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.00078086055780981","1.86426374515215","2538.22","","","Stake Tokens"
"0xfe44352d4acdcd37cece7fb3bb0daaf87c8800c6ace31ea025c72f7a2ec8d697","20665078","1725306551","2024-09-02 19:49:11","0x38bd587f7f872c7dedcec8c01b4b34e4c58b81b4","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.000566718141700494","1.35300992568453","2538.22","","","Stake Tokens"
"0x84d52945a20281f44091dc137f511cf2ece27da7a63890409229ab0d924aa062","20665098","1725306791","2024-09-02 19:53:11","0x8d41272c598859c2d74df0c0e84dd7d5a4b1928f","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.000795115458055386","1.89829657400078","2538.22","","","Stake Tokens"
"0x04f6d2e9cc4e1e6502f5f9b0f9fc3d3986ebf4c32ac8d5edfac822d747c25296","20665111","1725306947","2024-09-02 19:55:47","0x4504130b64c8a5fb10511227f21ac57bb4943c1a","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.000649432522229652","1.55048618348879","2538.22","","","Stake Tokens"
"0xc3543c11bdad7bd44b9ca269de765e49257d6e1e023f95ccfdeb35c96c75fe96","20665121","1725307067","2024-09-02 19:57:47","0x8d41272c598859c2d74df0c0e84dd7d5a4b1928f","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.000537445205681052","1.28312232182313","2538.22","","","Stake Tokens"
"0x0a09a21d5168d1267f3bcb625dc1035a6166b00359c26e18935fdaffa5f9cb30","20665121","1725307067","2024-09-02 19:57:47","0x231999a13fa5ea626f3ad9aab4252c28066328f2","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.000534835068083316","1.27689075481075","2538.22","","","Stake Tokens"
"0xa6ed88c11b5c87bcff0798b80a13cfec7030686c2590e8f89af485d5b5c7d35c","20665176","1725307727","2024-09-02 20:08:47","0xf0be3d442384d54f2806ab98701e10cc50fe7d64","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.00049879095094098","1.1908373101305","2538.22","","","Stake Tokens"
"0x79b7150cb18cdc027607c1269820edacf824a912d290055e1ae6463ce7575fcd","20665205","1725308075","2024-09-02 20:14:35","0x4a51fc30956fd9da77d1a03befcf08d1dcd5eddd","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.00067940698409346","1.62204864361596","2538.22","","","Stake Tokens"
"0xefaa438ac4513fe2e52d2a2068978b3f5098f36f9d2483702cb7421d9249bccd","20665243","1725308531","2024-09-02 20:22:11","0x7ddfe3c009437207d29cc05e436e3642ab4f17fb","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.00069372129464583","1.65622331146508","2538.22","","","Stake Tokens"
"0x23d4c0ff62102344aaf2c7e58f3bf024e0e87ecae163f0cc7ffaa7c0bc69006a","20665343","1725309731","2024-09-02 20:42:11","0x47777b923736d9e2989e80a635134481daeab70c","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.001291534657392696","3.08347145121287","2538.22","","","Stake Tokens"
"0xe83ddf307be8374d6c4d197188ac5a8e5a64c67dd199c48eae54426826ba7974","20665351","1725309827","2024-09-02 20:43:47","0x32be85b9480e4d917dbb4aa549a0002bb0026db5","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.001235545974670332","2.94980139925008","2538.22","","","Stake Tokens"
"0x1ebe0a5fbd26738ed83c8b01d65f0bfa78d1c509ec994376546479f1a4d40d5a","20665385","1725310235","2024-09-02 20:50:35","0x36ec300d3cc5681c63835110a2b48be4a270e319","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.000747749047125426","1.78521174502391","2538.22","","","Stake Tokens"
"0x8e2b206115f1fe3e1f30405ee4b7ece4f01578309593d7b218a03c8c717d1dc0","20665444","1725310943","2024-09-02 21:02:23","0xfbc18cf1afb9dbe87883ec2e3a3401016d62d7d4","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.001084778972706744","2.58985306671507","2538.22","","","Stake Tokens"
"0x14b8d7580973120fdd17118c4d51145b840e5c5c6e9d1fe5f7d35e7acdff2d6e","20665511","1725311771","2024-09-02 21:16:11","0x43b54df1be41cc78fb39a9f64c05cf52d9e537ea","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.000936200378640114","2.23512944358701","2538.22","","","Stake Tokens"
"0xdd25916b74cd11ec61a6250865ecbec7436c114d459339a842c93e8d934674f4","20665553","1725312275","2024-09-02 21:24:35","0xb4ab910601fd4cca70b2b4447eb5ca3e82eb5143","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.000827537567193738","1.97570266399146","2538.22","","","Stake Tokens"
"0x7d87238f71739bf1e5fcdcaddffaadcc6c2207c4ba1eabb6876b098d85cc8c4e","20665638","1725313295","2024-09-02 21:41:35","0x2f5afa141ee3373b4b8d56553b84b2f2b34ff69d","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.0006123814956631","1.46202879521651","2538.22","","","Unstake And Withdraw Tokens"
"0x62a3a5f7b6c3986a14d8c40630cf251144fcd33293544aac504762d074a6d613","20665950","1725317051","2024-09-02 22:44:11","0xa74b8b1546a5ede36bd67407651d6e4f13e728a5","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.000197694048139182","0.471984201138262","2538.22","","","Stake Tokens"
"0xc5cdfe845e0b46f8c4361fa9e16513058d6bc18c23f8ecb733999ed663df28a4","20665955","1725317111","2024-09-02 22:45:11","0x7a5aa435352f8de1bb6e4e73374d0b471d3065f1","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.00035182819634718","0.839971419240353","2538.22","","","Stake Tokens"
"0xc37d2f3959519877ed17e65dcda0b701d94034d231adac264b519304b6228446","20666150","1725319475","2024-09-02 23:24:35","0x20590d840f88aeff54c8515b205fbde02d3f713f","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.000165034334318478","0.394010842394469","2538.22","","","Stake Tokens"
"0x8802917dc6c4fe84f97854d0cc79fbcf1ed19734ce0ce015169d811c53ba5ccf","20666226","1725320387","2024-09-02 23:39:47","0xc9e669f5c86dbe7eda6c2ed718753092ad4e538c","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.00019258358972523","0.459783248936296","2538.22","","","Stake Tokens"
"0x6a20b278aff8ae8c723e1329cca8f7b9e9abbf49ad9e83948e8bb132c5e79034","20666268","1725320891","2024-09-02 23:48:11","0x3c14aafa86c6a5536d11477b17cd2169be3dce33","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.000183318083840106","0.43766233819318","2538.22","","","Stake Tokens"
"0x3672a917a5357d4df653c9ba2c49727383f6389c5112daeadc09fbdd55844cc5","20667381","1725334295","2024-09-03 03:31:35","0x67a2cadf9e302bea71890524a58c9a46a3018b92","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.000384524405596854","0.918031908912213","2424.40","","","Stake Tokens"
"0xd839ecfd9fdc5beffb4db3df20f6c69e717c10627a20c4588fcdd56157c8e2ba","20667920","1725340811","2024-09-03 05:20:11","0x50f736eb93eb52f83c72249c627bd2f0ebd90f42","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.000181677327762798","0.433745118865131","2424.40","","","Stake Tokens"
"0xc3f14094489ecfb27441eb476cf14f7b81ab3dc32f3ec162fb81378fcf5c1aad","20667948","1725341147","2024-09-03 05:25:47","0x90bc37efbc4b64bff642a47c721d74daeca2b7dc","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.000099494636722992","0.237538241910965","2424.40","","","Stake Tokens"
"0x7eee4a67425fc94d807b7cd73f5434b782782a4e5087edb679c4e4eb54f4ee82","20667991","1725341663","2024-09-03 05:34:23","0x545ba42845e7c1e319acade47681ef2d6c12b274","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.000079040557755666","0.188705198062242","2424.40","","","Stake Tokens"
"0x3c5e59fcad8017691bafb175cf040bee93db7d269b33be350eb62ca093ad86c6","20668279","1725345155","2024-09-03 06:32:35","0xc5a24042201f37e3b6c238bbdf0a38c8ac349de5","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.00012524031822996","0.299004710088456","2424.40","","","Stake Tokens"
"0x414f391f45c660b808b8e91389ef11782c4eca65757e5187be71923d9f5f30c2","20668372","1725346283","2024-09-03 06:51:23","0x3315fdad4229f188927649cce749742b0f852df8","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.000131704810025958","0.314438346178253","2424.40","","","Stake Tokens"
"0xd8ad6f5974ff33d7ccea4d35902bc47406acc9301e423ba486130cf71516ad6a","20668418","1725346835","2024-09-03 07:00:35","0xf1d8e21260d8c7a10f7e7894ba26c31cde08c071","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.00019897686443016","0.475046857945604","2424.40","","","Stake Tokens"
"0x9f3b04e7f7008ba27828799e3067fbaa50ee22320d8aa903ef48d98a1fff6ef3","20668439","1725347099","2024-09-03 07:04:59","0x36fb055e75f4d47cfbaf9ef5ad8af2bc3904bae3","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.00017722113041052","0.423106180732059","2424.40","","","Stake Tokens"
"0x2e4d14a04943e30ad84336383b7d4b5c352a54f53e2680b28c032403e068e936","20668594","1725348971","2024-09-03 07:36:11","0x530aebf141703fc1ca147893546b9790192ee50f","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.000218831931569202","0.522449792380785","2424.40","","","Stake Tokens"
"0x69a9d864972b2eadb2c839aad4ed34141da0083f366cb5d1fd4a3f0587ded582","20668648","1725349619","2024-09-03 07:46:59","0x98407a85661413d1dacd2bfdbaa21e03c6393bc0","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.000333532141181568","0.796290544360178","2424.40","","","Stake Tokens"
"0xbf0976f2623a3dfea7d40ba45baba0471ba4bbf7939c8b769528cc0cc7d15353","20668709","1725350351","2024-09-03 07:59:11","0xeb83434dff69a33ef92693506f3c733b57f16136","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.000148026278230428","0.35340499795356","2424.40","","","Stake Tokens"
"0x4343942c8645f5ba93e61547e2bf42f3124d875afeff0953aa8a7cf43bfcb1d7","20668726","1725350555","2024-09-03 08:02:35","0x87c978e211a6c1836eb7f1e92f839e5e8b8c29f5","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.00017988856414287","0.429474539269419","2424.40","","","Stake Tokens"
"0x53c37b1268230a86d1a72fdf105672bd5fe5f733297051576df76da6c42a3242","20668802","1725351467","2024-09-03 08:17:47","0x7114820884f75737250b6c6897ef143fd6c8def0","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.000115977578470164","0.276890403324901","2424.40","","","Stake Tokens"
"0xfc87d44ca3921c0b1802503862b1719a758700b5c9fcb05874953656c4027e01","20668805","1725351503","2024-09-03 08:18:23","0x21d3bdbba9db6d0e40213f7f4639ff4b8e675e00","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.000334389253559394","0.798336855337882","2424.40","","","Stake Tokens"
"0x8891fd0f42fe12443b1869450ba4ebcd5646f627d3e05ff3be690ad1c38ba0c5","20668849","1725352031","2024-09-03 08:27:11","0x61a549b8bb0b3f733226ad83eef01ef601434dfe","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.000225181164959316","0.537608255054197","2424.40","","","Stake Tokens"
"0xa020d54b8953f3ed4854d6bd6be44014541fa2eeee0f5ff6df6dd86592c38f1f","20669107","1725355139","2024-09-03 09:18:59","0xac23cfd80c49eae8fb52e015bea00989a5db74c5","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.000355153700653104","0.847910886857043","2424.40","","","Stake Tokens"
"0x3eb658f0c85bb437bcfba66bc126c6fa37cd9e17699cc8b649b0a373aec0789a","20669154","1725355703","2024-09-03 09:28:23","0x74d519804794726ca0f92bb6ca4d682de2f25900","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.000360692778430242","0.861135145373135","2424.40","","","Stake Tokens"
"0xe509624e03853b70ff9cbd93e30682a356b31e9c3e1f9fdc428aee0efff35507","20669189","1725356123","2024-09-03 09:35:23","0x74d519804794726ca0f92bb6ca4d682de2f25900","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.000344508678590526","0.822496453384732","2424.40","","","Stake Tokens"
"0xff010b2c619f3d43e826ef34c746f4bc579b71d756c75df7ae6c1276a6ef4057","20669226","1725356567","2024-09-03 09:42:47","0x133eaf3d1b27da60bca2b78a8e84cf1720a5eb3d","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.000385302244304718","0.919888958148653","2424.40","","","Stake Tokens"
"0x2837ae6a9a51e2066504f29b0e081faf5eed1e5efbf7fa8db701b1fefba52824","20669250","1725356855","2024-09-03 09:47:35","0x04f6bc693d47bb7851a538e5d047363d39cc5bf6","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.00031562190037152","0.753530781077001","2424.40","","","Stake Tokens"
"0x4572295e8f3dee00495506c7a5b1714abcfed9295fa5a877855b905e6e8b3c64","20669272","1725357119","2024-09-03 09:51:59","0xa2b8a8b67176aa3ac12e9ac54ea8cd35c4590a26","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.000204391061261688","0.487972969734943","2424.40","","","Stake Tokens"
"0xc10c72e542847ea8eaa6a12d4b2a9ff799d4e8a294ca5aa5da1608e1bcec0b7e","20669275","1725357155","2024-09-03 09:52:35","0x3ed8010d01b91b95603cc9fd9269c6bf04c79823","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.000273892663802682","0.653904411080336","2424.40","","","Stake Tokens"
"0xa772ba7e961a556f48765d564770901d9c94d66906bd334c75d51c34c341bc36","20669331","1725357827","2024-09-03 10:03:47","0xc4ee9e740ddd33a17cb6cd5bc96363770cbac719","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.000319393396373472","0.762535030543956","2424.40","","","Stake Tokens"
"0x56e2e23f3fbc59e85f2374e6a037da53dda7c77a27f8d1f6fc5fe0d003ada751","20669352","1725358079","2024-09-03 10:07:59","0x8ef4015f9fc5856e50b75d6689437779d25f2ff6","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.00024822517243281","0.592624617766057","2424.40","","","Stake Tokens"
"0xe983f412d13b5842b3795d705d29b8c8bd9a9cb23581c4badc4a1d7f94d807e9","20669369","1725358283","2024-09-03 10:11:23","0x8ef4015f9fc5856e50b75d6689437779d25f2ff6","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.000236554205278482","0.564760794040983","2424.40","","","Stake Tokens"
"0x3093af630ebf24cad00069454acbb75699df941c812dbef41df2eb8b4c2f165c","20669393","1725358571","2024-09-03 10:16:11","0x12ef346ac50f6f3776c4b2c481d79baabc2b23e9","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.00023584780593045","0.563074302540082","2424.40","","","Stake Tokens"
"0xcadd7582fa201adf035f4fa3e424a6973a392550fa033925b9b96ea30c13d833","20669396","1725358607","2024-09-03 10:16:47","0x8419e9a1b4df1c6512f3b51e26e0717185c0cb32","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.000229657913696364","0.548296258543633","2424.40","","","Stake Tokens"
"0x535dc45e31aa568f7886c261724416bb0cbb21f9d1dc41771af49d16638db200","20669412","1725358799","2024-09-03 10:19:59","0x2399104b3918693200d211dfd6cb0a4f69b90122","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.0002475302886279","0.590965619022132","2424.40","","","Stake Tokens"
"0xf0de9275a19e9f1be0cdc1f070dbc6217c54f1a0c36f250e6cb7072eb4ea6c6c","20669427","1725358979","2024-09-03 10:22:59","0xbb2494ea51baf9236d51ff2818eb57bd8440669f","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.000130915049059692","0.312552833173376","2424.40","","","Stake Tokens"
"0x4845b929d76c4971090e3ad04b21eb07606bcf41e1a9a2c7bd35db6ca8b3e313","20669474","1725359543","2024-09-03 10:32:23","0xb0a5ba11023c8d974ad4b09ef991de2258a56024","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.00040646444575503","0.970412607392866","2424.40","","","Stake Tokens"
"0xbde32c17336960c1eccc13c5fba36e82439c47710df987453d9191fb16a1d121","20669497","1725359843","2024-09-03 10:37:23","0x78f36039aeaf32a0b6d58de3ca30502614af1a84","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.000274731841457454","0.65590790384468","2424.40","","","Stake Tokens"
"0x14b4d7d9341e3695e6f0e357f06594ac6748571718221963d90e81a007559692","20669561","1725360611","2024-09-03 10:50:11","0x78f36039aeaf32a0b6d58de3ca30502614af1a84","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.000192621867220692","0.459874634454915","2424.40","","","Stake Tokens"
"0x4dacb958fb2f994b2ef4d4ecccd9cd3f6dfd7c20c4f67c386685a149d1be5085","20669625","1725361379","2024-09-03 11:02:59","0x2eca07e92099252c00b2e1e11f9f6ed7e784d7f8","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.00029094631738662","0.694619117158068","2424.40","","","Stake Tokens"
"0x09458d430a15cfb367286a4410e49428333bc7e8ffc7f939e8e75ebb2584c729","20669782","1725363263","2024-09-03 11:34:23","0x2bc282fabb4ca340ad7f13ea539d486c192cdd05","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.0002542121453406","0.606918202483035","2424.40","","","Stake Tokens"
"0x0ecee643d58a421bf1bd21f1c8d81830ae6465e77318c6dd6c273e100566c9c7","20669813","1725363635","2024-09-03 11:40:35","0x78bb9ee6ba2bdb692e104c1d6423c3f4a9fd459d","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.00044238646812921","1.05617455719932","2424.40","","","Stake Tokens"
"0x0a3a4987a511a0ac40a5bdb9a1af2deed2e304c1a9dd21acba51741cbae13237","20669842","1725363983","2024-09-03 11:46:23","0x2bc282fabb4ca340ad7f13ea539d486c192cdd05","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.000243340976198064","0.580963854684125","2424.40","","","Stake Tokens"
"0x45065be9316412931c044e3562ab460b8d7fc3561e550d5907750b8f5e111e14","20669847","1725364043","2024-09-03 11:47:23","0x4e5a6c15ae4e062c31fea9ad9143445b51d8680e","0x5bb8f95dc4adb5c8a3b089cfa60e30ba2e8b3327","","0","0","0","0.000460869009429114","1.10030065797247","2424.40","","","Stake Tokens"
